id_acidente,cadlogA,nomeA,cadlogB,nomeB,alt_num,referencia,data,hora,CodigoAcidente,dp,bo,automovel,moto,onibus,caminhao,bicicleta,onibus_fretado,onibus_urbano,microonibus,caminhonete,carroca,outros,sem_informacao,ferida,obito,det,distrito,princ_a,princ_b,TipoAcidente,latitude,longitude,geocoding,obstaculo,observacao,ocorrenciaPolicial
D021801661,11922,LINS DE VASCONCELOS, AV ,     ,,10,               ,09/02/2018,23:03,atropelamento,06 ,869   ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SU1,14,11922,,Atropelamento,-23.5631,-46.6205,,,,
D021801663,12502,MAGALHAES DE CASTRO, AV ,     ,,12000,               ,08/02/2018,10:00,com vítima,51 ,392   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,PB ,54,13014,,Colisão lateral,-23.6173,-46.7015,,,,
D021801664,15426,PARADA PINTO, AV ,     ,,571,               ,03/02/2018,16:40,atropelamento,38 ,412   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,CN1,13,15426,,Atropelamento,-23.4689,-46.6643,,,,
D021801665,02874,BARACCA, RUA MAJ  ,17339,ROLAND GARROS, AV ,0,               ,24/02/2018,16:00,com vítima,73 ,1942  ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,CN2,39,02874,17339,Colisão frontal,-23.4757,-46.5669,,,,
D021801672,60528,ODILON RAPOSO, RUA TTE  ,     ,,15,               ,01/02/2018,15:40,atropelamento,85 ,987   ,0,0,0,0,0,0,0,0,1,0,0,0,2,0,SU4,30,60528,,Atropelamento,-23.765,-46.6827,,,,
D021801673,46936,JACU-PESSEGO/NOVA TRABALHADORE, AV ,     ,,18000,               ,23/02/2018,21:36,com vítima,49 ,1733  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LE4,75,46936,,Choque,-23.6401,-46.4547,,BA,,
D021801677,09806,PIRES DO RIO, AV ,     ,,770,               ,03/02/2018,17:16,com vítima,64 ,839   ,0,0,1,0,1,0,0,0,0,0,0,0,1,0,LE4,74,09806,,Colisão lateral,-23.5139,-46.4435,,,,
D021801680,10270,JOAO DIAS, AV ,     ,,3589,               ,09/02/2018,04:42,atropelamento,11 ,1062  ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,SO3,83,10270,,Atropelamento,-23.6425,-46.7357,,,,
D021801682,02149,ARCOVERDE, RUA CARD ,08714,HENRIQUE SCHAUMANN, RUA,0,               ,02/02/2018,07:50,com vítima,14 ,900018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE4,62,02149,8714,Colisão,-23.5575,-46.6818,,,,
D021801685,14094,MOGI DAS CRUZES, ES  DE ,     ,,100,               ,17/02/2018,06:15,com vítima,24 ,1275  ,1,0,0,0,0,0,0,0,0,0,0,0,1,1,LE3,64,14094,,Choque,-23.5149,-46.4987,,PO,,
D021801692,17820,TITO, AV  MAL  ,     ,,3825,               ,23/02/2018,10:30,com vítima,59 ,1648  ,2,0,0,0,0,0,0,0,0,0,0,0,2,0,LE2,84,17820,,Colisão traseira,-23.4943,-46.4065,,,,
D021801693,04659,CAXIAS, AV  DUQ   DE ,     ,,812,               ,24/02/2018,07:44,atropelamento,03 ,1195  ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,CN3,66,04659,,Atropelamento,-23.5358,-46.6417,,,,
D021801708,27099,DUTRA, VIA PRES ,     ,,22800,               ,12/02/2018,11:00,atropelamento,90 ,1446  ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RV1,89,27099,,Atropelamento,-23.5036,-46.5676,,,,
D021801711,00609,ALENCAR ARARIPE, RUA,     ,,120,               ,13/02/2018,20:00,com vítima,95 ,452   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,68,00609,,Colisão transversal,-23.6078,-46.5976,,,,
D021801714,02421,ASSIS CHATEAUBRIAND, AV ,     ,,100,               ,10/02/2018,05:00,com vítima,13 ,1117  ,0,1,0,1,0,0,0,0,0,0,0,0,0,1,TT ,8 ,29772,,Colisão lateral,-23.5245,-46.6016,,,,
D021801715,08603,HEITOR ANTONIO EIRAS GARCIA, AV  ENG  ,     ,,3988,               ,15/02/2018,09:40,com vítima,75 ,357   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE2,65,08603,,Colisão,-23.5893,-46.767,,,,
D021801721,46258,VALSA DOS NAMORADOS, TV ,     ,,277,               ,19/02/2018,06:17,atropelamento,49 ,1599  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE3,33,46258,,Atropelamento,-23.6058,-46.4438,,,,
D021801722,60531,CAETANO DO SUL, RUA S    ,     ,,381,               ,11/02/2018,03:50,com vítima,101,1289  ,1,0,0,0,0,0,0,0,0,0,0,0,2,0,SU4,30,60531,,Choque,-23.7576,-46.6831,,PA,,
D021801726,18275,SILVIO RODINI, RUA,     ,,1,               ,10/02/2018,16:30,atropelamento,39 ,1389  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,82,18275,,Atropelamento,-23.4891,-46.6085,,,,
D021801728,02483,ATLANTICA ANT. ROBERT KENNEDY, AV ,     ,,1150,               ,16/02/2018,22:00,com vítima,48 ,452   ,0,1,0,0,0,0,0,0,0,0,0,1,1,0,SU4,79,02483,,Queda moto/bicicleta,-23.6759,-46.7122,,,,
D021801731,07153,FIORELLI PECCICACCO, RUA,65937,BEM-ACEITO, RUA,0,               ,12/02/2018,15:00,com vítima,46 ,1068  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO3,61,07153,65937,Colisão transversal,-23.4045,-46.7417,,,,
D021801732,19884,VOLUNTARIOS DA PATRIA, RUA,17843,SARAIVA, RUA CONS ,0,               ,09/02/2018,10:30,com vítima,13 ,1121  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN2,70,17843,19884,Colisão lateral,-23.4986,-46.6253,,,,
D021801733,03467,BONIFACIO, RUA S    ,12502,MAGALHAES DE CASTRO, AV ,0,               ,09/02/2018,18:20,com vítima,34 ,1090  ,0,1,0,0,0,0,0,0,1,0,0,0,1,0,PB ,54,03467,12502,Sem Informação,-23.5897,-46.6924,,,,
D021801737,16759,QUIRINO, RUA S    ,     ,,231,               ,21/02/2018,08:00,com vítima,09 ,900009,0,2,0,0,0,0,0,0,0,0,0,0,2,0,CN2,86,16759,,Colisão,-23.5128,-46.603,,,,
D021801738,16593,PRESTES MAIA, AV ,     ,,297,               ,09/02/2018,14:48,atropelamento,03 ,673   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,CN3,66,16593,,Atropelamento,-23.5396,-46.6338,,,,
D021801739,10101,JOAO, AV  S    ,     ,,1845,               ,03/02/2018,17:40,atropelamento,77 ,693   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NO1,69,10101,,Atropelamento,-23.5374,-46.648,,,,
D021801742,39797,PEDRINHO ROSCHEL, RUA,     ,,20,               ,25/02/2018,06:43,com vítima,25 ,1760  ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SU4,55,39797,,Choque,-23.8381,-46.7327,,PO,,
D021801743,49592,SOLIDARIEDADE (PERUS), AV  DA ,     ,,100,               ,24/02/2018,11:40,com vítima,46 ,832   ,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NO3,3 ,49592,,Colisão lateral,-23.446,-46.8034,,,,
D021801750,07875,GENTIL DE MOURA, AV  DR   ,     ,,892,               ,03/02/2018,13:00,com vítima,17 ,1040  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,34,07875,,Colisão transversal,-23.6015,-46.6059,,,,
D021801752,13881,MIGUEL, AV  S    ,     ,,8035,               ,14/02/2018,06:30,com vítima,63 ,1594  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE2,87,13881,,Outros,-23.4976,-46.4585,,,,
D021801754,00650,ALEXANDRINO, RUA ALM  ,     ,,111,               ,26/02/2018,11:27,atropelamento,29 ,415   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,1 ,00650,,Atropelamento,-23.5664,-46.569,,,,
D021801757,06450,EMILIO CARLOS, AV  DEP  ,     ,,2000,               ,26/02/2018,13:43,com vítima,40 ,618   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN1,50,06450,,Colisão,-23.4888,-46.6752,,,,
D021801758,04736,CELSO GARCIA, AV ,     ,,2512,               ,01/02/2018,05:30,com vítima,81 ,170   ,0,1,0,0,0,0,0,0,1,0,0,0,1,0,LE1,8 ,04736,,Colisão,-23.536,-46.5879,,,,
D021801764,18151,SEZEFREDO FAGUNDES, AV  CEL  ,     ,,28000,               ,02/02/2018,17:03,com vítima,20 ,1003  ,0,0,0,1,0,0,0,0,0,0,0,0,2,0,CN2,81,18151,,Tombamento,-23.3742,-46.5751,,,,
D021801765,16675,ANTONIO DE MACEDO SOARES, RUA,10076,JESUINO MACIEL, RUA DR   ,0,               ,15/02/2018,22:40,com vítima,27 ,1365  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO1,15,10076,16675,Colisão traseira,-23.6187,-46.6718,,,,
D021801772,11265,JUVENTUS, RUA,     ,,443,               ,15/02/2018,13:10,com vítima,18 ,223   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,53,11265,,Colisão frontal,-23.5706,-46.5903,,,,
D021801775,09589,ADELIA CHOHFI, AV ,     ,,5000,               ,10/02/2018,13:54,com vítima,55 ,1311  ,1,0,0,0,0,0,0,0,0,0,0,0,2,0,SE3,73,09589,,Choque,-23.6233,-46.4805,,VE,,
D021801777,03365,BICUDO DE BRITO, RUA,00352,AGUA FUNDA, AV ,0,               ,13/02/2018,23:37,com vítima,35 ,612   ,2,0,0,0,0,0,0,0,0,0,0,0,3,0,SU1,38,00352,3365,Colisão lateral,-23.6386,-46.6366,,,,
D021801778,14270,MORVAN DIAS DE FIGUEIREDO, AV ,     ,,5631,               ,07/02/2018,14:59,com vítima,90 ,1276  ,0,1,1,1,0,0,0,0,0,0,0,0,1,0,TT ,89,29772,,Colisão,-23.5254,-46.5722,,,,
D021801783,01429,ANHANGUERA, VIA,     ,,12000,               ,17/02/2018,06:30,com vítima,33 ,660   ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,RV1,40,01429,,Colisão,-23.5089,-46.7301,,,,
D021801788,17905,BONNEVILLE, LGO,     ,,32,               ,27/02/2018,22:36,com vítima,11 ,2102  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO2,71,17905,,Colisão,-23.658,-46.7062,,,,
D021801794,17346,ROLINHAS, RUA DAS,     ,,314,               ,01/02/2018,15:30,com vítima,97 ,222   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SU3,38,17346,,Colisão lateral,-23.6564,-46.642,,,,
D021801797,01702,ANTONIO ESTEVAO DE CARVALHO, AV ,     ,,1200,               ,15/02/2018,06:00,com vítima,21 ,525   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE3,91,01702,,Queda moto/bicicleta,-23.5277,-46.512,,,,
D021801798,04561,CASTELO BRANCO, AV  PRES ,     ,,2700,               ,02/02/2018,08:20,atropelamento,12 ,664   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,TT ,56,29772,,Atropelamento,-23.5193,-46.62,,,,
D021801801,18151,SEZEFREDO FAGUNDES, AV  CEL  ,     ,,230,               ,06/02/2018,20:12,com vítima,20 ,1136  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN2,82,18151,,Colisão,-23.4752,-46.6087,,,,
D021801809,13014,MARGINAL DO RIO PINHEIROS (SYL, AV ,     ,,12555,               ,19/02/2018,20:00,com vítima,15 ,1084  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,PB ,83,13014,,Colisão lateral,-23.6194,-46.7017,,,,
D021801810,15507,TEOTONIO VILELA, AV  SEN  ,     ,,5800,               ,08/02/2018,06:25,com vítima,85 ,571   ,0,2,0,0,0,0,0,0,0,0,0,0,1,0,SU4,23,15507,,Colisão traseira,-23.7489,-46.709,,,,
D021801811,16838,RAIMUNDO PEREIRA DE MAGAL., AV ,     ,,15000,               ,08/02/2018,16:16,com vítima,46 ,546   ,1,0,0,1,0,0,0,0,0,0,0,0,2,0,NO3,61,16838,,Colisão traseira,-23.4216,-46.7282,,,,
D021801812,00999,SANTO AMARO, AV ,12326,JUSCELINO KUBITSCHEK, AV  PRES ,0,               ,23/02/2018,17:40,atropelamento,15 ,783   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SO1,35,00999,12326,Atropelamento,-23.5846,-46.6702,,,,
D021801816,35829,MOREIRA GUIMARAES, AV ,     ,,100,               ,06/02/2018,17:49,com vítima,16 ,1079  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SU2,32,35829,,Colisão lateral,-23.6081,-46.6531,,,,
D021801817,06544,ERMANO MARCHETTI, AV ,     ,,287,               ,28/02/2018,14:10,com vítima,07 ,684   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO2,48,06544,,Colisão lateral,-23.5144,-46.6994,,,,
D021801818,41769,ROSA ALBONI, RUA,     ,,200,               ,14/02/2018,10:45,atropelamento,72 ,1085  ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NO2,11,41769,,Atropelamento,-23.4538,-46.6822,,,,
D021801822,65634,FRANCISCO FALCONI, AV ,     ,,1454,               ,07/02/2018,21:50,com vítima,56 ,785   ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,SE1,93,65634,,Queda ocupante fora,-23.5929,-46.5627,,,,
D021801823,10945,JOSE ERMIRIO DE MORAES, AV  SEN  ,21009,FREDERICO ESTEBAN JUNIOR, RUA,0,               ,13/02/2018,17:00,com vítima,20 ,1366  ,1,0,0,0,0,0,0,0,1,0,0,0,2,0,CN2,81,10945,21009,Colisão,-23.4462,-46.6138,,,,
D021801824,16725,QUEIROS, AV  SEN  ,     ,,554,               ,18/02/2018,16:30,com vítima,01 ,1066  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN3,66,16725,,Colisão transversal,-23.5388,-46.6343,,,,
D021801826,10101,JOAO, AV  S    ,     ,,313,               ,11/02/2018,10:55,atropelamento,03 ,880   ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,CN3,66,10101,,Atropelamento,-23.5437,-46.6369,,,,
D021801829,24491,IMIGRANTES, VIA DOS,     ,,11000,               ,02/02/2018,13:12,com vítima,97 ,257   ,1,0,0,1,0,0,0,0,0,0,0,0,1,0,RV1,38,24491,,Colisão traseira,-23.6492,-46.6325,,,,
D021801830,02223,ARLINDO VIEIRA, AV  PDE  ,20428,JOSE PEREIRA BARRETO, RUA,0,               ,03/02/2018,22:10,atropelamento,83 ,710   ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SU1,68,12513,20428,Atropelamento,-23.6398,-46.6072,,,,
D021801832,03796,CACHOEIRA PAULISTA, AV ,01702,ANTONIO ESTEVAO DE CARVALHO, AV ,0,               ,10/02/2018,18:05,com vítima,21 ,1193  ,2,1,0,0,0,0,0,0,0,0,0,0,1,0,LE3,91,01702,11825,Colisão transversal,-23.529,-46.5044,,,,
D021801836,12134,ANTONIO RAMOS ROSA, RUA,     ,,1149,               ,24/02/2018,16:30,com vítima,92 ,1792  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO3,46,12134,,Colisão lateral,-23.6578,-46.7421,,,,
D021801837,02850,BARONESA, ES  DA ,75458,NOVA ARCADIA, AV ,0,               ,05/02/2018,03:00,com vítima,100,396   ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,SO3,43,02850,75458,Colisão,-23.6946,-46.763,,,,
D021801846,18594,TAIPAS, ES ,     ,,1600,               ,18/02/2018,23:59,com vítima,74 ,761   ,2,0,0,0,0,0,0,0,0,0,0,0,4,0,NO3,42,18594,,Choque,-23.4443,-46.7354,,SI,,
D021801847,20507,CANDIDO FONTOURA, RUA,     ,,434,               ,12/02/2018,21:34,com vítima,75 ,1187  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE2,65,20507,,Colisão lateral,-23.5826,-46.7938,,,,
D021801849,06660,ESTELA, RUA,     ,,121,               ,10/02/2018,16:50,com vítima,36 ,1210  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SU2,90,06660,,Choque,-23.5771,-46.6418,,PO,,
D021801851,14736,O, AV  NSRA  DO ,20280,HELENO CLAUDIO FRAGOSO, RUA DR   ,0,               ,26/02/2018,10:15,com vítima,40 ,616   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO2,50,06664,14736,Colisão lateral,-23.5036,-46.6839,,,,
D021801854,06932,FEIJO, AV  REG  ,     ,,793,               ,24/02/2018,16:40,atropelamento,30 ,906   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,1 ,06932,,Atropelamento,-23.5575,-46.5709,,,,
D021801855,09420,ITABERABA, AV ,     ,,341,               ,07/02/2018,08:40,atropelamento,28 ,478   ,0,1,0,0,0,0,0,0,0,0,0,0,2,0,NO2,29,09420,,Atropelamento,-23.4979,-46.6978,,,,
D021801856,04561,CASTELO BRANCO, AV  PRES ,     ,,4885,               ,20/02/2018,21:10,com vítima,23 ,636   ,1,0,0,1,0,0,0,0,0,0,0,0,1,0,TT ,9 ,29772,,Colisão,-23.5208,-46.6413,,,,
D021801859,07491,FRANCISCO MATARAZZO, AV ,     ,,2000,               ,21/02/2018,15:30,com vítima,23 ,575   ,2,1,0,0,0,0,0,0,0,0,0,0,1,0,NO1,6 ,07491,,Colisão lateral,-23.5251,-46.6812,,,,
D021801861,46936,JACU-PESSEGO/NOVA TRABALHADORE, AV ,     ,,100,               ,15/02/2018,08:00,com vítima,53 ,953   ,0,0,0,0,1,0,0,0,1,0,0,0,1,0,LE4,37,46936,,Colisão,-23.518,-46.4556,,,,
D021801865,03813,CAETANO ALVARES, AV  ENG  ,     ,,2400,               ,08/02/2018,00:40,com vítima,13 ,645   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,CN1,21,03813,,Queda moto/bicicleta,-23.4948,-46.6603,,,,
D021801872,98750,SEM INFORMACAO DE ENDERECO, SI ,     ,,0,NC             ,09/02/2018,11:00,com vítima,20 ,1747  ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,SI ,SI,98750,,Choque,,,,PA,,
D021801873,14366,NACIONALISTAS, AV  DOS,     ,,100,               ,09/02/2018,22:00,com vítima,41 ,823   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,4 ,14366,,Colisão,-23.5758,-46.5187,,,,
D021801875,02455,ATALIBA LEONEL, AV  GAL  ,     ,,94,               ,04/02/2018,02:50,com vítima,13 ,966   ,1,0,0,0,0,0,0,0,0,0,0,0,2,0,CN2,70,02455,,Choque,-23.5073,-46.6252,,PA,,
D021801878,13822,MENDES DA ROCHA, AV ,     ,,336,               ,17/02/2018,22:23,atropelamento,90 ,1678  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,CN2,92,13822,,Atropelamento,-23.4829,-46.5701,,,,
D021801880,12193,LUIS CARLOS BERRINI, AV  ENG  ,     ,,936,               ,16/02/2018,11:00,com vítima,96 ,389   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO2,35,12193,,Colisão traseira,-23.6054,-46.6928,,,,
D021801881,12993,DIOGO DA COSTA TAVARES, AV ,     ,,1,               ,24/02/2018,03:30,com vítima,59 ,588   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,44,12993,,Choque,-23.4856,-46.3877,,PA,,
D021801882,02181,ARICANDUVA, AV ,     ,,5550,               ,07/02/2018,15:00,com vítima,66 ,535   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,SE3,4 ,02181,,Queda ocupante dentro,-23.5672,-46.5062,,,,
D021801883,06799,EURICO SODRE, RUA,09414,ISRAEL VIEIRA FERREIRA, RUA REV  ,0,               ,07/02/2018,13:05,atropelamento,39 ,418   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,92,06799,9414,Atropelamento,-23.4917,-46.5842,,,,
D021801884,08214,GREGORIO RAMALHO, RUA,     ,,261,               ,09/02/2018,12:00,atropelamento,32 ,502   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,37,08214,,Atropelamento,-23.5375,-46.455,,,,
D021801886,09220,INTERLAGOS, AV ,     ,,2000,               ,03/02/2018,10:30,com vítima,99 ,1671  ,1,1,0,0,0,0,0,0,1,0,0,0,1,0,SU3,16,09220,,Colisão traseira,-23.6714,-46.6774,,,,
D021801887,17824,SAPOPEMBA, AV ,     ,,0,NC             ,27/02/2018,17:15,com vítima,49 ,1849  ,0,2,0,0,0,0,0,0,0,0,0,0,1,0,TS ,1 ,17824,,Queda moto/bicicleta,-23.5581,-46.5769,,,,
D021801889,21514,ROQUE PETRONI JUNIOR, AV ,     ,,1089,               ,10/02/2018,06:15,atropelamento,11 ,1195  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SO2,71,21514,,Atropelamento,-23.6255,-46.6897,,,,
D021801892,04502,CARRAO, AV  CONS ,     ,,155,               ,09/02/2018,11:50,atropelamento,05 ,539   ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SE1,20,04502,,Atropelamento,-23.5371,-46.5563,,,,
D021801896,48185,ALEXANDRE DAVIDENKO, RUA,     ,,605,               ,11/02/2018,19:50,atropelamento,54 ,816   ,0,1,0,0,0,0,0,0,0,0,0,0,2,0,LE4,25,48185,,Atropelamento,-23.5885,-46.3897,,,,
D021801898,19080,TONELERO, RUA,     ,,407,               ,22/02/2018,13:45,com vítima,07 ,812   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO1,48,19080,,Colisão transversal,-23.5312,-46.704,,,,
D021801899,00855,ALVARENGA, RUA,18783,TEIXEIRA SOARES, RUA ENG  ,0,               ,20/02/2018,12:35,com vítima,34 ,531   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE2,12,00855,18783,Colisão lateral,-23.5629,-46.7116,,,,
D021801900,48185,ALEXANDRE DAVIDENKO, RUA,     ,,275,               ,10/02/2018,02:20,com vítima,54 ,1291  ,1,1,0,0,0,0,0,0,0,0,0,0,2,0,LE4,25,48185,,Colisão transversal,-23.5885,-46.3897,,,,
D021801905,12611,MANIFESTO, RUA,     ,,705,               ,20/02/2018,17:30,com vítima,17 ,575   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,34,12611,,Colisão traseira,-23.5804,-46.6012,,,,
D021801914,22555,JOSE PINHEIRO BORGES, AV ,     ,,0,PROX DE RUA CAR,10/02/2018,13:30,atropelamento,68 ,1444  ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LE3,5 ,22555,,Atropelamento,-23.5413,-46.4814,,,,
D021801915,12403,M'BOI MIRIM, ES ,     ,,2420,               ,02/02/2018,11:20,com vítima,92 ,393   ,0,0,0,0,0,0,0,1,0,0,0,0,2,0,SO3,43,12403,,Outros,-23.6942,-46.7795,,,,
D021801920,03509,BELMIRA MARIN, AV  DONA ,     ,,3278,               ,09/02/2018,17:30,com vítima,101,2150  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SU4,30,03509,,Queda moto/bicicleta,-23.7525,-46.684,,,,
D021801922,06897,FARIA LIMA, AV  BRIG ,18552,TABAPUA, RUA,0,               ,13/02/2018,02:00,com vítima,15 ,1385  ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,SO1,35,06897,18552,Colisão transversal,-23.5848,-46.6828,,,,
D021801923,64777,GUAIANA-TIMBO, RUA,     ,,167,               ,01/02/2018,22:10,com vítima,70 ,1101  ,1,1,0,0,0,0,0,0,0,0,0,0,3,0,SE1,76,64777,,Colisão,-23.608,-46.5071,,,,
D021801924,11153,JOSE PEREIRA GOMES, RUA DR   ,     ,,1241,               ,04/02/2018,07:14,com vítima,50 ,1175  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE2,36,11153,,Choque,-23.4981,-46.3711,,OU,,
D021801930,46519,MITUTO MIZUMOTO, RUA,     ,,190,               ,13/02/2018,21:30,atropelamento,01 ,637   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,49,46519,,Atropelamento,-23.558,-46.6315,,,,
D021801937,14698,LAPA, RUA NSRA  DA ,     ,,484,               ,21/02/2018,16:30,atropelamento,07 ,957   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,48,14698,,Atropelamento,-23.5238,-46.7048,,,,
D021801940,11389,JAPURUCHITA, RUA,     ,,300,               ,14/02/2018,14:40,com vítima,57 ,558   ,2,0,0,0,0,0,0,0,0,0,0,0,2,0,SE2,53,11389,,Colisão lateral,-23.57,-46.5845,,,,
D021801944,25707,JOAQUIM MEIRA DE SIQUEIRA, RUA,     ,,360,               ,07/02/2018,18:30,atropelamento,53 ,782   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE3,57,25707,,Atropelamento,-23.5793,-46.4872,,,,
D021801947,10904,JOSE DE OLIVEIRA, RUA,10712,JORGE VALIM, RUA,0,               ,20/02/2018,11:09,com vítima,13 ,1427  ,2,1,0,0,0,0,0,0,0,0,0,0,1,0,CN1,21,10712,10904,Colisão transversal,-23.4961,-46.6465,,,,
D021801951,33118,LIGACAO, ES  DE ,     ,,0,NC             ,13/02/2018,17:20,com vítima,46 ,1175  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO3,42,33118,,Colisão,-23.4466,-46.7558,,,,
D021801953,60074,ISAURA FONSECA, RUA,     ,,112,               ,24/02/2018,16:50,atropelamento,63 ,730   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,74,60074,,Atropelamento,-23.4893,-46.4481,,,,
D021801955,43404,VILANOVA ARTIGAS, AV  ARQ  ,     ,,1300,               ,04/02/2018,13:30,com vítima,69 ,1973  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,76,43404,,Queda moto/bicicleta,-23.6077,-46.5009,,,,
D021801958,10129,JOAO ALVES PIMENTA, RUA,     ,,759,               ,05/02/2018,07:33,com vítima,28 ,436   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,29,10129,,Queda ocupante fora,-23.4794,-46.7053,,,,
D021801963,45771,PAULO TAPAJOS, RUA,     ,,213,               ,26/02/2018,19:40,atropelamento,50 ,2070  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,36,45771,,Atropelamento,-23.5042,-46.3719,,,,
D021801964,09529,ITAPECERICA, ES  DE ,14214,FELIPE CARRILLO PUERTO, AV ,0,               ,25/02/2018,15:10,com vítima,47 ,1816  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO3,19,09529,14214,Colisão transversal,-23.6668,-46.7835,,,,
D021801966,06471,SAO VICENTE, AV  MARQ  DE ,     ,,1697,               ,05/02/2018,09:00,com vítima,23 ,577   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NO2,6 ,06471,,Queda ocupante dentro,-23.5199,-46.6712,,,,
D021801967,17320,RODRIGUES MONTEMOR, AV ,     ,,678,               ,12/02/2018,02:50,com vítima,43 ,906   ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,SU3,38,17320,,Sem Informação,-23.6639,-46.6504,,,,
D021801970,17735,BERTOPOLIS, RUA,     ,,0,PROX RUA ADELE ,18/02/2018,10:49,atropelamento,87 ,1200  ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NO3,63,17735,,Atropelamento,-23.4841,-46.7097,,,,
D021801973,00222,ADOLFO PINHEIRO, AV ,07600,FRATERNIDADE, RUA DA ,0,               ,28/02/2018,06:11,com vítima,11 ,2110  ,2,0,0,0,0,0,0,0,0,0,0,0,4,0,SO2,71,00222,7600,Colisão transversal,-23.6412,-46.6979,,,,
